sex,kanji,hiragana,pageid,birth_year,blood_type,height,weight,occupation,education,birth_place,birth_date,nationality,infobox
female,赤石 千衣子,あかいし ちえこ,4535670,1955.0,,,,社会福祉運動家、社会福祉士、キャリア・コンサルタント、著作家,東京大学,{{JPN}} 東京都,1955年,,-1
female,山浦 瑛子,やまうら えいこ,4517628,1940.0,,,,,,,,,-1
female,長谷山 美紀,はせやま みき,4490741,,,,,,北海道大学,{{JPN}}・北海道,1963年7月18日 (62歳),,-1
female,要 友紀子,かなめ ゆきこ,4440623,1976.0,,,,,,,,,-1
female,赤松 明子,あかまつ あきこ,4379034,1902.0,,,,,,,,,-1
female,林 香里,はやし かおり,4351492,1963.0,,,,,,,,,-1
female,粟津 キヨ,あわづ きよ,4221216,1919.0,,,,,東京女子大学,{{JPN}} 新潟県東頸城郡牧村原,{{生年月日と年齢|1919|||死亡}},,-1
female,石山 アンジュ,いしやま あんじゅ,4090594,1989.0,,,,一般社団法人シェアリングエコノミー協会 代表理事,国際基督教大学,{{JPN}}・神奈川県横浜市,{{生年月日と年齢|1989|4|20}},,-1
female,北山 郁子,きたやま いくこ,4080270,1926.0,,,,医師,東京女子医学専門学校,{{Flagicon|JPN}} 富山県富山市土居原町,{{生年月日と年齢|1926|7|25|なし}},,-1
female,赤星 裕美,あかぼし ひろみ,4033445,1979.0,,,,社会活動家,,愛知県,{{生年月日と年齢|1979|9|6}},,-1
female,岡上 菊栄,おかのうえ きくえ,4001896,1867.0,,150cm{{R|高知新聞19950717m_p18}},40kg{{R|高知新聞19950717m_p18}},教員 → 高知博愛園園母,高知英和女学校（中退）{{R|おばあちゃんはここぞね_p176}},土佐郡上街本町{{R|岡上菊栄19981225_p20}},"1867年10月2日（慶応3年9月5日）{{R|岡上菊栄19981225_p134}}{{Efn2|name=""岡上菊栄19981225_p20""|生年は1865年（慶応元年）頃との説もある{{R|岡上菊栄19981225_p20}}。}}",{{JPN}},-1
female,木村 英子,きむら えいこ,3977729,1965.0,,,,,,,,,-1
female,岡見 京,おかみ けい,3892987,1859.0,,,,,,,,,-1
female,伊藤 詩織,いとう しおり,3723797,1989.0,,,,"ジャーナリスト{{sfn|伊藤詩織|2017|pp=249,奥付}}、映像作家",,,{{Birth date and age|1989|5|17}},,-1
female,大浜 英子,おおはま ひでこ,3480128,1901.0,,,,,,,,,-1
female,大友 よふ,おおとも よふ,3391042,1904.0,,,,平和運動家,宮城県第二女子高等学校,宮城県岩沼市,1904年8月31日,{{JPN}},-1
female,賀川 ハル,かがわ はる,3036991,1888.0,,,,,,,,,-1
female,石田 美紀,いしだ みのり,2984023,1972.0,,,,映画批評家、映画学者,,{{JPN}}・京都府{{Cite book|和書 |editor=四方田犬彦 |title=李香蘭と東アジア |page=291 |year=2001 |publisher=東京大学出版会}},{{生年月日と年齢|1972}},,-1
female,池田 千鶴子,いけだ ちづこ,2570689,,,,,,,,,,-1
female,前田 直子,まえだ なおこ,5040542,,,,,,,,,,-1
female,上野 絢子,うえの じゅんこ,4941745,,,,,,,,,,-1
female,石神 留美子,いしがみ るみこ,4913913,1962.0,,,,,,,,,-1
female,貴島 善子,きじま よしこ,4911071,1967.0,,,,,,,,,-1
female,岡野 結城子,おかの ゆきこ,4910296,,,,,,,,,,-1
female,四方 明子,しかた あきこ,4909523,1963.0,,,,,,,,,-1
female,村田 夏帆,むらた なつほ,4826107,2007.0,,,,,東京音楽大学付属高等学校,{{JPN}}・茨城県水戸市 {{Sfn|小倉|2020}},{{生年月日と年齢|2007|05|24}},,-1
female,上田 奈生子,うえだ なおこ,4810068,,,,,,,,,,-1
female,山路 みほ,やまじ みほ,4797992,1972.0,,,,,,,,,-1
female,前澤 綾子,まえざわ あやこ,4796733,1976.0,,,,,,,,,-1
female,志賀 佐保子,しが さほこ,4730620,1973.0,,,,,,,,,-1
female,脇田 初枝,わきた はつえ,4685622,1943.0,,,,,,,,,-1
female,高田 真里,たかだ まり,4640094,,,,,,,,,,-1
female,林 美都子,はやし みつこ,4598360,1968.0,,,,,,,,,-1
female,小林 麻紀,こばやし まき,4579072,1966.0,,,,,,,,,-1
female,石橋 晶,いしばし あき,4555870,,,,,,,,,,-1
female,小口 光,おぐち ひかる,4509996,1972.0,,,,,,,,,-1
female,永山 玲奈,ながやま れな,4496544,,,,,,,,,,-1
female,柴田 寛子,しばた ひろこ,4491377,,,,,,,,,,-1
female,小野 日子,おの ひかりこ,4321560,1965.0,,,,,,,,,-1
female,山下 あすか,やました あすか,4121468,1995.0,,,,ミュージシャンパーカッショニスト,,{{JPN}}・愛知県名古屋市,{{生年月日と年齢|1995|3|22}},,-1
female,島根 玲子,しまね れいこ,4073169,1984.0,,,,,,,,,-1
female,豊田 麻子,とよだ あさこ,3987172,1966.0,,,,,,,,,-1
female,伊藤 光子,いとう みつこ,3876964,,,,,,,,,,-1
female,林 佑子,はやし ゆうこ,5133641,1929.0,,,,,,,,,-1
female,筑紫 歌都子,ちくし かつこ,5116072,1904.0,,,,,,,,,-1
female,鍋島 元子,なべしま もとこ,5004371,1936.0,,,,,桐朋学園短期大学作曲科アムステルダム音楽院チェンバロ科,,1936年10月18日{{JPN}} 東京都渋谷区青山,,-1
female,林 愛実,はやし あいみ,4986657,1991.0,A型,,,フルート奏者,国立音楽大学演奏学科卒業,{{JPN}}・千葉県習志野市,{{生年月日と年齢|1991|1|7}},,-1
female,中園 亜美,なかぞの あみ,4966005,1986.0,,,,,洗足学園音楽大学Jazz科 - バークリー音楽大学卒業,{{JPN}} ・鹿児島県{{Cite web |url=https://aminakazono.com/profile/ |title=プロフィール |publisher = |accessdate=2024-08-16}},{{生年と年齢|1986}},,-1
female,松岡 莉子,まつおか りこ,4365248,,,,,演奏家,王立スコットランド音楽院,{{JPN}}・大阪府豊中市,,,-1
female,小林 うてな,こばやし うてな,4285119,,,,,,,{{JPN}},,,-1
female,甲斐 美和,かい みわ,4133368,1913.0,,,,{{hlist-comma|司書|ピアニスト}},,{{USA1912}} サンフランシスコ,{{生年月日と年齢|1913|5|24|no}}{{Sfn|音楽年鑑|1941|p=143|loc=[https://dl.ndl.go.jp/info:ndljp/pid/1109457/103 甲斐美和子]}},{{JPN}},-1
female,川人 千慧,かわひと ちあき,4040439,1985.0,,,,作曲家、脚本家、小説家,京都大学法学部卒業,{{JPN}}・徳島県,{{生年月日と年齢|1985|12|27}},,-1
female,青木 涼子,あおき りょうこ,3999267,,,,,能声楽家,東京藝術大学音楽学部邦楽科能楽専攻（観世流シテ方専攻） 東京藝術大学音楽研究科修士課程（観世流シテ方専攻）ロンドン大学東洋アフリカ学院博士課程,{{JPN}} 大分県,,,-1
female,岡本 美沙,おかもと みさ,3573656,,,,,,,,,,-1
female,南川 朱生,みなみかわ あけお,3549314,,,,,音楽家、鍵盤ハーモニカ奏者・研究家、鍵盤笛奏者,,{{JPN}},1987年,,-1
female,中村 有里,なかむら ゆり,3452606,,B,,,サックス奏者ミュージシャン,,{{JPN}}、東京都,10月25日,,-1
female,小林 志保,こばやし しほ,3094667,,,,,,,,,,-1
female,長谷川 初音,はせがわ はつね,2953804,1890.0,,,,,,,,,-1
female,石川 綾子,いしかわ あやこ,2947543,1984.0,A型,,,ヴァイオリニスト、作曲家,The University of Sydney（シドニー大学）/The Sydney Conservatorium of Music（シドニー音楽院）,{{JPN}},{{生年月日と年齢|1984|6|17}}[https://www.hmv.co.jp/artist_%E7%9F%B3%E5%B7%9D%E7%B6%BE%E5%AD%90_000000000633285/biography/ チケット販売公式サイト 石川綾子 プロフィール]（ローチケ×HMV&BOOKS online）,,-1
female,奥 幸代,おく さちよ,2543852,,,,,ヴァイオリニストヴィオリスト,大阪音楽大学短期大学部器楽専攻,{{JPN}} 大阪府堺市,,,-1
female,新井 ひとみ,あらい ひとみ,2379953,1998.0,O型,,,歌手、タレント,,{{JPN}}・宮城県柴田郡大河原町,{{生年月日と年齢|1998|4|10}},,-1
female,大野 かおる,おおの かおる,2306194,,,,,,,,,,-1
female,彩羽 真矢,あやはね まや,2260008,1984.0,,,,,,,,,-1
female,真田 志ん,さなだ しん,2130137,1883.0,,,,,,,,,-1
female,市原 ひかり,いちはら ひかり,2032322,1982.0,,,,演奏家,洗足学園音楽大学卒業,{{JPN}}、東京都武蔵野市,{{生年月日と年齢|1982|12|22}},,-1
female,池田 昭子,いけだ しょうこ,1988351,1974.0,,,,オーボエ奏者,,{{JPN}}・宮崎県,{{Birth date and age|1974|12|26}},,-1
female,新井 寛乃,あらい ひろの,1771734,1987.0,,,,,,,,,-1
female,立道 聡子,たてみち さとこ,1697617,1982.0,,,,ミュージシャンシンガーソングライター作曲家作詞家,筑波大学附属視覚特別支援学校卒業,{{JPN}}・福岡県,{{生年月日と年齢|1982|2|5}},,-1
female,新井 愛瞳,あらい まなみ,1427061,1997.0,B型,,,歌手,,{{JPN}} 群馬県,{{生年月日と年齢|1997|11|19}}{{Cite web | archiveurl=https://web.archive.org/web/20201217224907/http://www.upupgirlskakkokari.com/contents/profile/arai_manami.php | archivedate=2020-12-17 | url=http://www.upupgirlskakkokari.com/contents/profile/arai_manami.php | title=Profile 新井 愛瞳 | work=アップアップガールズ(仮) 公式サイト | accessdate=2021-01-01}}D・GIRLS 〜ソーシャルメディアの踊り手たち〜 73頁,,-1
female,川口 順子,かわぐち よりこ,47303,1941.0,,,,,,,,,-1
female,金子 みつ,かねこ みつ,308273,1914.0,,,,,,,,,-1
female,高橋 はるみ,たかはし はるみ,210122,1954.0,,,,,,,,,-1
female,片山 さつき,かたやま さつき,344603,1959.0,,,,,,,,,-1
female,高橋 久子,たかはし ひさこ,403125,1927.0,,,,,,,,,-1
female,五條 瑛,ごじょう あきら,427936,,,,,,,,,,-1
female,久保田 真苗,くぼた まなえ,609143,1924.0,,,,,,,,,-1
female,田中 寿美子,たなか すみこ,613753,1909.0,,,,,,,,,-1
female,小泉 清子,こいずみ きよこ,855251,1918.0,,,,和服研究家、実業家,東京府立第一高等女学校,{{jpn}}・東京市下谷区,{{生年月日と年齢|1918|5|7|no}},,-1
female,大泉 博子,おおいずみ ひろこ,567484,1950.0,,,,,,,,,-1
female,赤松 良子,あかまつ りょうこ,596533,1929.0,,,,,,,,,-1
female,鍋島 榮子,なべしま ながこ,997902,1855.0,,,,,,,,,-1
female,佐島 直子,さじま なおこ,1055915,1955.0,,,,,,,,,-1
female,坂本 由紀子,さかもと ゆきこ,1139539,1949.0,,,,,,,,,-1
female,木戸 典佳,きど のりか,1361873,1967.0,,,,,,,,,-1
female,川橋 幸子,かわはし ゆきこ,1884668,1938.0,,,,,,,,,-1
female,古旗 照美,こばた てるみ,1897904,1968.0,,,,しょくスポーツ代表取締役,日本女子大学家政学部卒業,{{Flagicon|JPN}} 東京都,1968年,,-1
female,金子 優子,かねこ ゆうこ,1199819,1955.0,,,,,,,,,-1
female,太田 房江,おおた ふさえ,1449178,1951.0,,,,,,,,,-1
female,鈴木 陽子,すずき ようこ,2251272,1940.0,,,,,,,,,-1
female,高橋 展子,たかはし のぶこ,2343317,1916.0,,,,官僚、評論家,東京女子大学卒業早稲田大学卒業,{{CHN1912}}・長春県,1916年4月19日,{{JPN}},-1
female,佐藤 ギン子,さとう ギンこ,2848217,1934.0,,,,,,,,,-1
female,武石 恵美子,たけいし えみこ,3601452,1960.0,,,,,,,,,-1
female,国光 文乃,くにみつ あやの,3694819,1979.0,,,,,,,,,-1
female,荒木 由季子,あらき ゆきこ,1657835,1960.0,,,,,,,,,-1
female,岩田 喜美枝,いわた きみえ,1736259,1947.0,,,,,,,,,-1
female,西原 由記子,にしはら ゆきこ,2003095,1933.0,,,,,,,,,-1
female,伊藤 澄子,いとう すみこ,2428959,,,,,,,,,,-1
female,伊岐 典子,いき のりこ,3021607,1956.0,,,,厚生労働官僚、外交官,東京大学法学部卒業,{{JPN}} 福岡県,{{生年月日と年齢|1956|03|21}},,-1
female,上西 充子,うえにし みつこ,3316730,1965.0,,,,,,,,,-1
female,石井 菜穂子,いしい なおこ,3327826,1959.0,,,,,,,,,-1
female,田中 俊恵,たなか としえ,3864508,1965.0,,,,,,,,,-1
female,須賀 千鶴,すが ちづる,3879489,,,,,経産官僚,東京大学法学部卒業ペンシルベニア大学ウォートン校修了,,,{{JPN}},-1
female,名取 マサ,なとり マサ,3376827,1889.0,,,,富良野国の子寮 寮長,札幌区百百裁縫女学校,北海道札幌区,1889年6月1日,{{JPN}},-1
female,岡村 和美,おかむら かずみ,3764096,1957.0,,,,,,,,,-1
female,畝本 直美,うねもと なおみ,3880805,1962.0,,,,検察官、法務官僚,中央大学法学部,{{Flagicon|JPN}} 千葉県千葉市,{{生年月日と年齢|1962|7|9}},{{JPN}},-1
female,大羽 綾子,おおば あやこ,3883439,1912.0,,,,,,,,,-1
female,新井 ゆたか,あらい ゆたか,3906701,1962.0,,,,,,,,,-1
female,鈴木 由美,すずき ゆみ,5017750,,,,,,,,,{{JPN}},-1
female,駒井 志づ子,こまい しづこ,4851133,1903.0,,,,,,,,,-1
female,城 ノブ,じょう ノブ,4814858,1872.0,,,,,,,,,-1
female,五ノ井 里奈,ごのい りな,4767695,1999.0,,,,柔道指導者,,宮城県石巻市,{{生年月日と年齢|1999|09|29}},{{JPN}},-1
female,塚本 ハマ,つかもと ハマ,4734704,1866.0,,,,,,,,,-1
female,小杉 沙織,こすぎ さおり,4716798,1973.0,,,,社会活動家、講演家、カウンセラー、若者心理アドバイザー,,{{JPN}}・神奈川県,1973年2月12日,{{JPN}},-1
female,高橋 喜久江,たかはし きくえ,4689585,1933.0,,,,日本キリスト教婦人矯風会職員,お茶の水女子大学文教育学部,,1933年3月6日,{{JPN}},-1
female,柴原 浦子,しばはら うらこ,4644700,1897.0,,,,,,広島県御調郡,1887年,{{JPN}},-1
female,金城 芳子,きんじょう よしこ,4549304,1902.0,,,,,沖縄県立第一高等女学校,沖縄県那覇区辻町,{{生年月日と年齢|1902|3|28|no}},{{JPN}},-1
female,中嶋 涼子,なかじま りょうこ,4316490,1986.0,,,,,,,,,-1
female,世古 一穂,せこ かずほ,4254400,1952.0,,,,,,,,,-1
female,相馬 雪香,そうま ゆきか,4220001,1912.0,,,,難民を助ける会 会長、尾崎行雄記念財団 副会長、日刊女性親善協会 名誉会長、他,聖心女子学院,東京市品川,{{生年月日と年齢|1912|1|26|no}},{{JPN}},-1
female,清水 郁子,しみず いくこ,4168633,1892.0,,,,,,,,,-1
female,中村 詩織,なかむら しおり,4075246,1982.0,,,,,,,,,-1
female,小森 美登里,こもり みどり,4045761,1957.0,,,,,,,,,-1
female,島田 妙子,しまだ たえこ,4015424,1972.0,,,,,,,,,-1
female,杉田 つる,すぎた つる,4010584,1882.0,,,,,,,,,-1
female,徳富 久子,とくとみ ひさこ,3861535,1829.0,,,,,,,,,-1
female,富本 一枝,とみもと かずえ,3815181,1893.0,,,,,,,,,-1
female,渋谷 黎子,しぶや れいこ,3799872,1909.0,,,,平凡社社員→農民運動家,梁川町立実科高等女学校,福島県伊達郡粟野村,{{生年月日と年齢|1909|6|24|no}},{{JPN}},-1
female,菅 寿子,すが ひさこ,3777019,1909.0,,,,社会福祉法人紅梅会 理事長紅梅学園 園長,私立佐藤高等女学校,東京市下谷区龍泉寺町,{{生年月日と年齢|1909|5|20|no}},{{JPN}},-1
female,仲村 俊子,なかむら としこ,3756722,1922.0,,,,元小学校教員,,{{JPN}} 沖縄県うるま市勝連,{{Birth year and age|1922}},{{JPN}},-1
female,サーロー 節子,サーロー せつこ,3710550,1932.0,,,,平和運動家{{Cite book|title=光に向かって這っていけ - 岩波書店|url=http://www.iwanami.co.jp/book/b458087.html}}平和大使,広島女学院大学{{仮リンク|リンチバーグ大学|en|Lynchburg College}}トロント大学,{{JPN}}・広島県広島市南区,{{生年月日と年齢|1932|1|3|}},,-1
female,佐野 文子,さの ふみこ,3361040,1893.0,,,,日本キリスト教婦人矯風会旭川支部長→旭川国防婦人会副理事長→同支部長→旭川婦人会会長→母子相談員、保護司、他多数,島根県立高等女学校,{{JPN}} 島根県那賀郡浜田町,1893年12月,{{JPN}},-1
female,中川 イセ,なかがわ イセ,3328035,1901.0,,,,,,,,,-1
female,鈴木 セイ,すずき セイ,2880795,1912.0,,,,,,群馬県桐生市境野町,{{生年月日と年齢|1912|3|30|no}},{{JPN}},-1
female,島 マス,しま マス,2846325,1900.0,,,,,,,,,-1
female,木村 駒子,きむら こまこ,2781774,1887.0,,,,{{Hlist-comma| 女優 | フェミニスト | 神秘主義研究家 }},,{{JPN}}・熊本県熊本市,{{生年月日と年齢|1887|7|29|no}},,-1
female,富井 於菟,とみい おと,2539683,1866.0,,,,,,,,,-1
female,四方 幸子,しかた ゆきこ,223083,1958.0,,,,,,,,,-1
female,草原 真知子,くさはら まちこ,396592,1948.0,,,,,,,,,-1
female,原田 マハ,はらだ まは,746986,1962.0,,,,小説家、キュレーター、カルチャーライター,関西学院大学文学部日本文学科卒業早稲田大学第二文学部卒業,{{JPN}} 東京都小平市,{{生年月日と年齢|1962|7|14}},,-1
female,川上 貞奴,かわかみ さだやっこ,204177,,,,,,,,,,-1
female,深井 晃子,ふかい あきこ,1172600,1943.0,,,,教育者・服装史研究者,お茶の水女子大学,{{JPN}}・岡山県高梁市,{{生年月日と年齢|1943|9|10}},{{JPN}},-1
female,玉蟲 敏子,たまむし さとこ,1194755,1955.0,,,,,,,,,-1
female,竹内 万里子,たけうち まりこ,1700119,1972.0,,,,,,,,,-1
female,長谷川 祐子,はせがわ ゆうこ,2019102,1957.0,,,,キュレーター,京都大学法学部  東京藝術大学美術学部芸術学科,,,{{JPN}},-1
female,笠原 美智子,かさはら みちこ,2019104,1957.0,,,,,,,,,-1
female,阿部 定,あべ さだ,99636,1905.0,,,,芸妓、娼妓,,,,,-1
female,木戸 松子,きど まつこ,297852,1843.0,,,,,,,,,-1
female,斎藤 きち,さいとう きち,298015,1841.0,,,,洗濯婦「老母きは並にきちは、差し向き渡世も御座なく、上方筋廻船・上下当港滞船の船頭ども衣類、そのほか洗濯等いたし、今日営み居り候…」『安政四巳年七月十日 嘆願書』（吉田常吉『唐人お吉』1983年、85頁。）、酌婦下田奉行の上申書に「内実船方等酒の相手に雇われ罷り出で候女」（『堀田正睦外国掛中書類』『合原猪三郎筆記』）とある（吉田常吉『唐人お吉』1983年、116-117頁。）。、芸妓、髪結、小料理屋店主,,{{JPN}} 伊豆国賀茂郡下田坂下町（現在の静岡県下田市）,1841年（天保12年）,,-1
female,松本 佐多,まつもと さだ,240931,1873.0,,,,,,,,,-1
female,荒木 由美子,あらき ゆみこ,269748,1960.0,,,,,,,,,-1
female,林 洋子,はやし ようこ,2350540,1965.0,,,,,,,,,-1
female,白山 眞理,しらやま まり,2496215,1958.0,,,,,,,,,-1
female,吉本 笑子,よしもと しょうこ,128733,1959.0,,,,,,,,,-1
female,磯田 多佳,いそだ たか,164419,1879.0,,,,,,,,,-1
female,渡辺 敦子,わたなべ あつこ,801070,1964.0,,,,ベーシスト東京スクールオブミュージック専門学校・大阪スクールオブミュージック専門学校校長,,{{JPN}}・熊本県,{{生年月日と年齢|1964|10|26}},,-1
female,増山 麗奈,ますやま れな,856498,1976.0,,,,画家、映画監督、ジャーナリスト芸術家、パフォーマー、作家、市民活動家,東京芸術大学中退,千葉県千葉市,{{Birth date and age|1976|12|25}},,-1
female,安藤 孝子,あんどう たかこ,1103656,1937.0,,,,,,,,,-1
female,中野 竹子,なかの たけこ,1718760,,,,,,,武蔵国 江戸,嘉永3年3月（1850年4月） または弘化4年（1847年）,20px 会津藩,-1
female,中村 喜春,なかむら きはる,452867,1913.0,,,,,,,,,-1
female,武原 はん,たけはら はん,856221,1903.0,,,,,,,,,-1
female,杏 さゆり,あんず さゆり,302855,1983.0,,,,,,,,,-1
female,原田 ちあき,はらだ ちあき,3195659,1990.0,,,,イラストレーター、 漫画家,,,,,-1
female,河瀬 鮎美,かわせ あゆみ,3371201,1988.0,,,,,,,,,-1
female,野中 雅代,のなか まさよ,3714693,,,,,,,,,,-1
female,片岡 真実,かたおか まみ,3768815,1965.0,,,,,,,,,-1
female,光田 由里,みつだ ゆり,1895600,1962.0,,,,,,,,,-1
female,南地 よね,なんじ よね,1945264,1890.0,,,,,,,,,-1
female,遠藤 知恵子,えんどう ちえこ,1988002,1940.0,,,,,,,,,-1
female,岡本 美鈴,おかもと みすず,2093936,1973.0,,158cm,,,,東京都,{{生年月日と年齢|1973|1|30}},{{JPN}},-1
female,城井 文,しろい あや,2115796,1968.0,,,,,,,,,-1
female,花井 お梅,はない おうめ,972133,1863.0,,,,,,,,,-1
female,岩崎 究香,いわさき みねこ,1050114,1949.0,,,,,,,,,-1
female,中西 君尾,なかにし きみお,1318570,1844.0,,,,,,,,,-1
female,上田 ちか子,うえだ ちかこ,1343436,,,,,,,,不明,,-1
